# Grange file: WINE.IN.TANK,source: winemaking.xlsm/WIT,downloaded: 2021-07-23
Field Name,Type,Field No,Field Definition,Conversion Code,Column Heading,Output Format,Depth,Assoc,DESC,Key,Examples,Comment
I.TCADATE,I,,"ICONV(TCADATE,'D')",,Date of Ca reading,8R,S,,,,,
I.TCADATEREG,I,,"ICONV(TCADATEREG,'D')",,Reg. Date of Ca reading,8R,S,,,,,
I.TCARBFDATEREG,I,,"ICONV(TCARBFDATEREG,'D')",,Reg. Date of CARBF reading,8R,S,,,,,
I.TCASFDATEREG,I,,"ICONV(TCASFDATEREG,'D')",,Reg. Date of CASF reading,8R,S,,,,,
I.TCATALDATEREG,I,,"ICONV(TCATALDATEREG,'D')",,Reg. Date of Catal reading,8R,S,,,,,
I.TCATDATEREG,I,,"ICONV(TCATDATEREG,'D')",,Reg. Date of CAT reading,8R,S,,,,,
I.TCH.CDATE,I,,"ICONV(TCH.CDATE,'D')",,Latest chem date of reading,8R,M,,,,,
I.TCHEESFDATEREG,I,,"ICONV(TCHEESFDATEREG,'D')",,Reg. Date of CHEESF reading,8R,S,,,,,
I.TCHEM.IDATEREG,I,,"ICONV(TCHEM.IDATEREG,'D')",,Reg. Date of Chem I reading,8R,S,,,,,
I.TCHEMIIDATEREG,I,,"ICONV(TCHEMIIDATEREG,'D')",,Reg. Date of ChemII reading,8R,S,,,,,
I.TCITRATDATEREG,I,,"ICONV(TCITRATDATEREG,'D')",,Reg. Date of Citrat reading,8R,S,,,,,
I.TCITRICDATE,I,,"ICONV(TCITRICDATE,'D')",,Date of Citric reading,8R,S,,,,,
I.TCITRICDATEREG,I,,"ICONV(TCITRICDATEREG,'D')",,Reg. Date of CITRIC reading,8R,S,,,,,
I.TCLDATEREG,I,,"ICONV(TCLDATEREG,'D')",,Reg. Date of CL reading,8R,S,,,,,
I.TCLINIDATEREG,I,,"ICONV(TCLINIDATEREG,'D')",,Reg. Date of Clini reading,8R,S,,,,,
I.TCLTYDATEREG,I,,"ICONV(TCLTYDATEREG,'D')",,Reg. Date of Clty reading,8R,S,,,,,
I.TCNDATEREG,I,,"ICONV(TCNDATEREG,'D')",,Reg. Date of Cn reading,8R,S,,,,,
I.TCNOTE.MADATE,I,,"ICONV(TCNOTE.MADATE,'D')",,Date of actual action of the cellar note - sub valued in line with TCNOTE,8R,S,,,,,
I.TCNOTE.MEDATE,I,,"ICONV(TCNOTE.MEDATE,'D')",,Addition completion date if TCNOTE is an addition,8R,M,,,,,
I.TCO2DATE,I,,"ICONV(TCO2DATE,'D')",,Date of CO2 reading,8R,S,,,,,
I.TCOL460DATEREG,I,,"ICONV(TCOL460DATEREG,'D')",,Reg. Date of COL460 reading,8R,S,,,,,
I.TCOL580DATEREG,I,,"ICONV(TCOL580DATEREG,'D')",,Reg. Date of COL580 reading,8R,S,,,,,
I.TCOLDDATE,I,,"ICONV(TCOLDDATE,'D')",,Date of Cold reading,8R,S,,,,,
I.TCOLDDATEREG,I,,"ICONV(TCOLDDATEREG,'D')",,Reg. Date of Cold reading,8R,S,,,,,
I.TCOLDDLAST3,I,,"ICONV(TCOLDDLAST3,'D')",,Last three Cold dates,8R,M,,,,,
I.TCOLDENDATEREG,I,,"ICONV(TCOLDENDATEREG,'D')",,Reg. Date of Colden reading,8R,S,,,,,
I.TCOLDTDATEREG,I,,"ICONV(TCOLDTDATEREG,'D')",,Reg. Date of Cold/T reading,8R,S,,,,,
I.TCOLDVDATEREG,I,,"ICONV(TCOLDVDATEREG,'D')",,Reg. Date of Cold/V reading,8R,S,,,,,
I.TCOLIFMDATEREG,I,,"ICONV(TCOLIFMDATEREG,'D')",,Reg. Date of COLIFM reading,8R,S,,,,,
I.TCOLOURDALL,I,,"ICONV(TCOLOURDALL,'D')",,All Colour Dates,8R,M,,,,,
I.TCOLOURDATE,I,,"ICONV(TCOLOURDATE,'D')",,Date of Colour reading,8R,S,,,,,
I.TCOLOURDATEREG,I,,"ICONV(TCOLOURDATEREG,'D')",,Reg. Date of Colour reading,8R,S,,,,,
I.TCOLOURDLAST3,I,,"ICONV(TCOLOURDLAST3,'D')",,Last three Colour dates,8R,M,,,,,
I.TCOMDATEREG,I,,"ICONV(TCOMDATEREG,'D')",,Reg. Date of COM reading,8R,S,,,,,
I.TCPDATEREG,I,,"ICONV(TCPDATEREG,'D')",,Reg. Date of Cp reading,8R,S,,,,,
I.TCUDATE,I,,"ICONV(TCUDATE,'D')",,Date of Cu reading,8R,S,,,,,
I.TCUDATEREG,I,,"ICONV(TCUDATEREG,'D')",,Reg. Date of Cu reading,8R,S,,,,,
I.TCUFDATEREG,I,,"ICONV(TCUFDATEREG,'D')",,Reg. Date of CUF reading,8R,S,,,,,
I.TD02DATE,I,,"ICONV(TD02DATE,'D')",,Date of D02 reading,8R,S,,,,,
I.TD02DATEREG,I,,"ICONV(TD02DATEREG,'D')",,Reg. Date of D02 reading,8R,S,,,,,
I.TD02DLAST3,I,,"ICONV(TD02DLAST3,'D')",,Last three D02 dates,8R,M,,,,,
I.TDC02DATEREG,I,,"ICONV(TDC02DATEREG,'D')",,Reg. Date of DC02 reading,8R,S,,,,,
I.TDCO2DLAST3,I,,"ICONV(TDCO2DLAST3,'D')",,Last three DCO2 dates,8L,M,,,,,
I.TDENSDATE,I,,"ICONV(TDENSDATE,'D')",,Date of DENS reading,8R,S,,,,,
I.TDENSDATEREG,I,,"ICONV(TDENSDATEREG,'D')",,Reg. Date of DENS reading,8R,S,,,,,
I.TDIPDATEREG,I,,"ICONV(TDIPDATEREG,'D')",,Reg. Date of DIP reading,8R,S,,,,,
I.TDIW,I,,"ICONV(TDIW,'D')",,Date in Wood (for Brandy),8R,S,,,,,
I.TDODATE,I,,"ICONV(TDODATE,'D')",,Date of DO reading,8R,S,,,,,
I.TEGGFDATEREG,I,,"ICONV(TEGGFDATEREG,'D')",,Reg. Date of EGGF reading,8R,S,,,,,
I.TEMPDATE,I,,"ICONV(TEMPDATE,'D')",,Date of temperature reading,8R,S,,,,,
I.TEXRACTDATEREG,I,,"ICONV(TEXRACTDATEREG,'D')",,Reg. Date of Exract reading,8R,S,,,,,
I.TFEDATE,I,,"ICONV(TFEDATE,'D')",,Date of Fe reading,8R,S,,,,,
I.TFEDATEREG,I,,"ICONV(TFEDATEREG,'D')",,Reg. Date of Fe reading,8R,S,,,,,
I.TFILLHTDATEREG,I,,"ICONV(TFILLHTDATEREG,'D')",,Reg. Date of Fillht reading,8R,S,,,,,
I.TFLOCCDATEREG,I,,"ICONV(TFLOCCDATEREG,'D')",,Reg. Date of Flocc reading,8R,S,,,,,
I.TFLTABDATE,I,,"ICONV(TFLTABDATE,'D')",,Date of FltAb reading,8R,S,,,,,
I.TFLTABDATEREG,I,,"ICONV(TFLTABDATEREG,'D')",,Reg. Date of FltAb reading,8R,S,,,,,
I.TFLTABDLAST3,I,,"ICONV(TFLTABDLAST3,'D')",,Last three FltAb dates,8R,M,,,,,
I.TFNADATEREG,I,,"ICONV(TFNADATEREG,'D')",,Reg. Date of FNA reading,8R,S,,,,,
I.TFRUCTDATEREG,I,,"ICONV(TFRUCTDATEREG,'D')",,Reg. Date of Fruct reading,8R,S,,,,,
I.TFS02DATEREG,I,,"ICONV(TFS02DATEREG,'D')",,Reg. Date of FS02 reading,8R,S,,,,,
I.TFSO2DATE,I,,"ICONV(TFSO2DATE,'D')",,Date of FSO2 reading,8R,S,,,,,
I.TFSO2DLAST3,I,,"ICONV(TFSO2DLAST3,'D')",,Last three FSO2 dates,8L,M,,,,,
I.TFTHAWDATEREG,I,,"ICONV(TFTHAWDATEREG,'D')",,Reg. Date of FTHAW reading,8R,S,,,,,
I.TFVTDATEREG,I,,"ICONV(TFVTDATEREG,'D')",,Reg. Date of Fvt reading,8R,S,,,,,
I.TGELFDATEREG,I,,"ICONV(TGELFDATEREG,'D')",,Reg. Date of GELF reading,8R,S,,,,,
I.TGFDALL,I,,"ICONV(TGFDALL,'D')",,All GF Dates,8R,M,,,,,
I.TGFDATE,I,,"ICONV(TGFDATE,'D')",,Date of G/F reading,8R,S,,,,,
I.TGFDATEREG,I,,"ICONV(TGFDATEREG,'D')",,Reg. Date of G/F reading,8R,S,,,,,
I.TGFDLAST3,I,,"ICONV(TGFDLAST3,'D')",,Last three G/F dates,8R,M,,,,,
I.TGFSDALL,I,,"ICONV(TGFSDALL,'D')",,All GFS Dates,8R,M,,,,,
I.TGLUCDATEREG,I,,"ICONV(TGLUCDATEREG,'D')",,Reg. Date of Gluc reading,8R,S,,,,,
I.TGLYCDATEREG,I,,"ICONV(TGLYCDATEREG,'D')",,Reg. Date of Glyc reading,8R,S,,,,,
I.TGRAMDATEREG,I,,"ICONV(TGRAMDATEREG,'D')",,Reg. Date of Gram reading,8R,S,,,,,
I.TH2SDATEREG,I,,"ICONV(TH2SDATEREG,'D')",,Reg. Date of H2S reading,8R,S,,,,,
I.THEATDATE,I,,"ICONV(THEATDATE,'D')",,Date of Heat reading,8R,S,,,,,
I.THEATDATEREG,I,,"ICONV(THEATDATEREG,'D')",,Reg. Date of Heat reading,8R,S,,,,,
I.THEATDLAST3,I,,"ICONV(THEATDLAST3,'D')",,Last three Heat dates,8R,M,,,,,
I.THEATTDATEREG,I,,"ICONV(THEATTDATEREG,'D')",,Reg. Date of Heat/T reading,8R,S,,,,,
I.THEATVDATEREG,I,,"ICONV(THEATVDATEREG,'D')",,Reg. Date of Heat/V reading,8R,S,,,,,
I.THMETALDATEREG,I,,"ICONV(THMETALDATEREG,'D')",,Reg. Date of HMETAL reading,8R,S,,,,,
I.THUEDATEREG,I,,"ICONV(THUEDATEREG,'D')",,Reg. Date of Hue reading,8R,S,,,,,
I.TION.ANDATEREG,I,,"ICONV(TION.ANDATEREG,'D')",,Reg. Date of Ion An reading,8R,S,,,,,
I.TIRPDALL,I,,"ICONV(TIRPDALL,'D')",,All IRP Dates,8R,M,,,,,
I.TIRPDATE,I,,"ICONV(TIRPDATE,'D')",,Date of IRP reading,8R,S,,,,,
I.TIRPDATEREG,I,,"ICONV(TIRPDATEREG,'D')",,Reg. Date of IRP reading,8R,S,,,,,
I.TIRPDLAST3,I,,"ICONV(TIRPDLAST3,'D')",,Last three IRP dates,8R,M,,,,,
I.TK2S04DATEREG,I,,"ICONV(TK2S04DATEREG,'D')",,Reg. Date of K2S04 reading,8R,S,,,,,
I.TKDALL,I,,"ICONV(TKDALL,'D')",,All K Dates,8R,M,,,,,
I.TKDATE,I,,"ICONV(TKDATE,'D')",,Date of K reading,8R,S,,,,,
I.TKDATEREG,I,,"ICONV(TKDATEREG,'D')",,Reg. Date of K reading,8R,S,,,,,
I.TKSPKHTDATEREG,I,,"ICONV(TKSPKHTDATEREG,'D')",,Reg. Date of KspKht reading,8R,S,,,,,
I.TLACASEDATEREG,I,,"ICONV(TLACASEDATEREG,'D')",,Reg. Date of LACASE reading,8R,S,,,,,
I.TLACASEDLAST3,I,,"ICONV(TLACASEDLAST3,'D')",,Last three Lacase dates,8R,M,,,,,
I.TLACTICDATEREG,I,,"ICONV(TLACTICDATEREG,'D')",,Reg. Date of LACTIC reading,8R,S,,,,,
I.TLAGDATEREG,I,,"ICONV(TLAGDATEREG,'D')",,Reg. Date of Lag reading,8R,S,,,,,
I.TLALCDATEREG,I,,"ICONV(TLALCDATEREG,'D')",,Reg. Date of L/Alc reading,8R,S,,,,,
I.TMALATEDALL,I,,"ICONV(TMALATEDALL,'D')",,All MALATE Dates,8R,M,,,,,
I.TMALATEDATE,I,,"ICONV(TMALATEDATE,'D')",,Date of Malate reading,8R,S,,,,,
I.TMALATEDATEREG,I,,"ICONV(TMALATEDATEREG,'D')",,Reg. Date of Malate reading,8R,S,,,,,
I.TMALATEDLAST3,I,,"ICONV(TMALATEDLAST3,'D')",,Last three Malate dates,8R,M,,,,,
I.TMALOVDATE,I,,"ICONV(TMALOVDATE,'D')",,Date of MaloV reading,8R,S,,,,,
I.TMALOVDATEREG,I,,"ICONV(TMALOVDATEREG,'D')",,Reg. Date of MaloV reading,8R,S,,,,,
I.TMATDATEREG,I,,"ICONV(TMATDATEREG,'D')",,Reg. Date of MAT reading,8R,S,,,,,
I.TMDGDATEREG,I,,"ICONV(TMDGDATEREG,'D')",,Reg. Date of MDG reading,8R,S,,,,,
I.TMETHODATEREG,I,,"ICONV(TMETHODATEREG,'D')",,Reg. Date of METHO reading,8R,S,,,,,
I.TMGDATEREG,I,,"ICONV(TMGDATEREG,'D')",,Reg. Date of Mg reading,8R,S,,,,,
I.TMICRODATEREG,I,,"ICONV(TMICRODATEREG,'D')",,Reg. Date of Micro reading,8R,S,,,,,
I.TMILFDATEREG,I,,"ICONV(TMILFDATEREG,'D')",,Reg. Date of MILF reading,8R,S,,,,,
I.TMLFDATE,I,,"ICONV(TMLFDATE,'D')",,Date of MLF reading,8R,S,,,,,
I.TMLFDATEREG,I,,"ICONV(TMLFDATEREG,'D')",,Reg. Date of MLF reading,8R,S,,,,,
I.TMLFDLAST3,I,,"ICONV(TMLFDLAST3,'D')",,Last three MLF dates,8R,M,,,,,
I.TMNDATEREG,I,,"ICONV(TMNDATEREG,'D')",,Reg. Date of Mn reading,8R,S,,,,,
I.TMOLSO2DATE,I,,"ICONV(TMOLSO2DATE,'D')",,Date of MolSO2 reading,8R,S,,,,,
I.TMOLSO2DATEREG,I,,"ICONV(TMOLSO2DATEREG,'D')",,Reg. Date of MolSO2 reading,8R,S,,,,,
I.TMOLSO2DLAST3,I,,"ICONV(TMOLSO2DLAST3,'D')",,Last three MolSO2 dates,8R,M,,,,,
I.TMOTILEDATEREG,I,,"ICONV(TMOTILEDATEREG,'D')",,Reg. Date of Motile reading,8R,S,,,,,
I.TNACLDATEREG,I,,"ICONV(TNACLDATEREG,'D')",,Reg. Date of Nacl reading,8R,S,,,,,
I.TNADATE,I,,"ICONV(TNADATE,'D')",,Date of Na reading,8R,S,,,,,
I.TNADATEREG,I,,"ICONV(TNADATEREG,'D')",,Reg. Date of Na reading,8R,S,,,,,
I.TNDATEREG,I,,"ICONV(TNDATEREG,'D')",,Reg. Date of N reading,8R,S,,,,,
I.TNEKDIDATEREG,I,,"ICONV(TNEKDIDATEREG,'D')",,Reg. Date of Nekdi reading,8R,S,,,,,
I.TNEKLEDATEREG,I,,"ICONV(TNEKLEDATEREG,'D')",,Reg. Date of Nekle reading,8R,S,,,,,
I.TNH4DATE,I,,"ICONV(TNH4DATE,'D')",,Date of NH4 reading,8R,S,,,,,
I.TNH4DATEREG,I,,"ICONV(TNH4DATEREG,'D')",,Reg. Date of Nh4+ reading,8R,S,,,,,
I.TNH4DLAST3,I,,"ICONV(TNH4DLAST3,'D')",,Last three NH4+ dates,8R,M,,,,,
I.TOBSCURDATEREG,I,,"ICONV(TOBSCURDATEREG,'D')",,Reg. Date of Obscur reading,8R,S,,,,,
I.TP.SORBDATE,I,,"ICONV(TP.SORBDATE,'D')",,Date of P.SORB reading,8R,S,,,,,
I.TP.SORBDATEREG,I,,"ICONV(TP.SORBDATEREG,'D')",,Reg. Date of P.SORB reading,8R,S,,,,,
I.TPBDATEREG,I,,"ICONV(TPBDATEREG,'D')",,Reg. Date of Pb reading,8R,S,,,,,
I.TPDATEREG,I,,"ICONV(TPDATEREG,'D')",,Reg. Date of P reading,8R,S,,,,,
I.TPECTINDATE,I,,"ICONV(TPECTINDATE,'D')",,Date of Pectin reading,8R,S,,,,,
I.TPECTINDATEREG,I,,"ICONV(TPECTINDATEREG,'D')",,Reg. Date of Pectin reading,8R,S,,,,,
I.TPECTINDLAST3,I,,"ICONV(TPECTINDLAST3,'D')",,Last three PECTIN dates,8R,M,,,,,
I.TPESTDATEREG,I,,"ICONV(TPESTDATEREG,'D')",,Reg. Date of PEST reading,8R,S,,,,,
I.TPHADJDATEREG,I,,"ICONV(TPHADJDATEREG,'D')",,Reg. Date of PHADJ reading,8R,S,,,,,
I.TPHAGEDATEREG,I,,"ICONV(TPHAGEDATEREG,'D')",,Reg. Date of Phage reading,8R,S,,,,,
I.TPHDALL,I,,"ICONV(TPHDALL,'D')",,All Ph Dates,8R,M,,,,,
I.TPHDATE,I,,"ICONV(TPHDATE,'D')",,Date of PH reading,8R,S,,,,,
I.TPHDATEREG,I,,"ICONV(TPHDATEREG,'D')",,Reg. Date of pH reading,8R,S,,,,,
I.TPHDLAST3,I,,"ICONV(TPHDLAST3,'D')",,Last three PH dates,8R,M,,,,,
I.TPHENOLDATEREG,I,,"ICONV(TPHENOLDATEREG,'D')",,Reg. Date of Phenol reading,8R,S,,,,,
I.TPINK.PDATEREG,I,,"ICONV(TPINK.PDATEREG,'D')",,Reg. Date of PINK P reading,8R,S,,,,,
I.TPRESSDATEREG,I,,"ICONV(TPRESSDATEREG,'D')",,Reg. Date of Press reading,8R,S,,,,,
I.TPVFDATEREG,I,,"ICONV(TPVFDATEREG,'D')",,Reg. Date of PVF reading,8R,S,,,,,
I.TPVTDATEREG,I,,"ICONV(TPVTDATEREG,'D')",,Reg. Date of Pvt reading,8R,S,,,,,
I.TRSDALL,I,,"ICONV(TRSDALL,'D')",,All RS Dates,8R,M,,,,,
I.TRSDATE,I,,"ICONV(TRSDATE,'D')",,Date of RS reading,8R,S,,,,,
I.TRSDATEREG,I,,"ICONV(TRSDATEREG,'D')",,Reg. Date of RS reading,8R,S,,,,,
I.TRSDLAST3,I,,"ICONV(TRSDLAST3,'D')",,Last three RS dates,8R,M,,,,,
I.TSALIDATEREG,I,,"ICONV(TSALIDATEREG,'D')",,Reg. Date of SALI reading,8R,S,,,,,
I.TSGDATEREG,I,,"ICONV(TSGDATEREG,'D')",,Reg. Date of SG reading,8R,S,,,,,
I.TSGDLAST3,I,,"ICONV(TSGDLAST3,'D')",,Last three SG dates,8R,M,,,,,
I.TSORBICDATEREG,I,,"ICONV(TSORBICDATEREG,'D')",,Reg. Date of Sorbic reading,8R,S,,,,,
I.TSTERILDATEREG,I,,"ICONV(TSTERILDATEREG,'D')",,Reg. Date of Steril reading,8R,S,,,,,
I.TSUGFDATEREG,I,,"ICONV(TSUGFDATEREG,'D')",,Reg. Date of SUGF reading,8R,S,,,,,
I.TT.PHENDATE,I,,"ICONV(TT.PHENDATE,'D')",,Date of T Phen reading,8R,S,,,,,
I.TT.PHENDATEREG,I,,"ICONV(TT.PHENDATEREG,'D')",,Reg. Date of T Phen reading,8R,S,,,,,
I.TT.PIGDATE,I,,"ICONV(TT.PIGDATE,'D')",,Date of T Pig reading,8R,S,,,,,
I.TT.PIGDATEREG,I,,"ICONV(TT.PIGDATEREG,'D')",,Reg. Date of T Pig reading,8R,S,,,,,
I.TT.TANDATE,I,,"ICONV(TT.TANDATE,'D')",,Date of T Tan reading,8R,S,,,,,
I.TT.TANDATEREG,I,,"ICONV(TT.TANDATEREG,'D')",,Reg. Date of T Tan reading,8R,S,,,,,
I.TTADALL,I,,"ICONV(TTADALL,'D')",,All TA Dates,8R,M,,,,,
I.TTADATE,I,,"ICONV(TTADATE,'D')",,Date of TA reading,8R,S,,,,,
I.TTADATEREG,I,,"ICONV(TTADATEREG,'D')",,Reg. Date of TA reading,8R,S,,,,,
I.TTADLAST3,I,,"ICONV(TTADLAST3,'D')",,Last three TA dates,8R,M,,,,,
I.TTANNINDALL,I,,"ICONV(TTANNINDALL,'D')",,All Tannin Dates,8R,M,,,,,
I.TTANNINDATE,I,,"ICONV(TTANNINDATE,'D')",,Date of TANNIN reading,8R,S,,,,,
I.TTANNINDATEREG,I,,"ICONV(TTANNINDATEREG,'D')",,Reg. Date of TANNIN reading,8R,S,,,,,
I.TTANNINDLAST3,I,,"ICONV(TTANNINDLAST3,'D')",,Last three Tannin dates,8R,M,,,,,
I.TTARTDATEREG,I,,"ICONV(TTARTDATEREG,'D')",,Reg. Date of Tart reading,8R,S,,,,,
I.TTASTEDATEREG,I,,"ICONV(TTASTEDATEREG,'D')",,Reg. Date of Taste reading,8R,S,,,,,
I.TTATDATEREG,I,,"ICONV(TTATDATEREG,'D')",,Reg. Date of TAT reading,8R,S,,,,,
I.TTEDALL,I,,"ICONV(TTEDALL,'D')",,All Temp Dates,8R,M,,,,,
I.TTEDLAST3,I,,"ICONV(TTEDLAST3,'D')",,Last three Temp dates,8L,M,,,,,
I.TTEMPDATEREG,I,,"ICONV(TTEMPDATEREG,'D')",,Reg. Date of Temp reading,8R,S,,,,,
I.TTERPDATEREG,I,,"ICONV(TTERPDATEREG,'D')",,Reg. Date of TERP reading,8R,S,,,,,
I.TTOT.ANDATEREG,I,,"ICONV(TTOT.ANDATEREG,'D')",,Reg. Date of Tot An reading,8R,S,,,,,
I.TTOT.PHDATEREG,I,,"ICONV(TTOT.PHDATEREG,'D')",,Reg. Date of Tot Ph reading,8R,S,,,,,
I.TTS02DATE,I,,"ICONV(TTS02DATE,'D')",,Date of TS02 reading,8R,S,,,,,
I.TTS02DATEREG,I,,"ICONV(TTS02DATEREG,'D')",,Reg. Date of TS02 reading,8R,S,,,,,
I.TTSO2DLAST3,I,,"ICONV(TTSO2DLAST3,'D')",,Last three TSO2 dates,8L,M,,,,,
I.TTURBDATE,I,,"ICONV(TTURBDATE,'D')",,Date of Turbidity reading,8R,S,,,,,
I.TTURBDATEREG,I,,"ICONV(TTURBDATEREG,'D')",,Reg. Date of Turb reading,8R,S,,,,,
I.TTURBDLAST3,I,,"ICONV(TTURBDLAST3,'D')",,Last three Turb dates,8R,M,,,,,
I.TVADATE,I,,"ICONV(TVADATE,'D')",,Date of VA reading,8R,S,,,,,
I.TVADATEREG,I,,"ICONV(TVADATEREG,'D')",,Reg. Date of VA reading,8R,S,,,,,
I.TVADLAST3,I,,"ICONV(TVADLAST3,'D')",,Last three VA dates,8R,M,,,,,
I.TVATOPDATE,I,,"ICONV(TVATOPDATE,'D')",,Date of VATop reading,8R,S,,,,,
I.TVATOPDATEREG,I,,"ICONV(TVATOPDATEREG,'D')",,Reg. Date of VATop reading,8R,S,,,,,
I.TVISCOSDATEREG,I,,"ICONV(TVISCOSDATEREG,'D')",,Reg. Date of Viscos reading,8R,S,,,,,
I.TVISUALDATEREG,I,,"ICONV(TVISUALDATEREG,'D')",,Reg. Date of Visual reading,8R,S,,,,,
I.TVISUALDLAST3,I,,"ICONV(TVISUALDLAST3,'D')",,Last three Visual dates,8R,M,,,,,
I.TWEIGHTDATEREG,I,,"ICONV(TWEIGHTDATEREG,'D')",,Reg. Date of Weight reading,8R,S,,,,,
I.TWSMALODALL,I,,"ICONV(TWSMALODALL,'D')",,All WSMALO Dates,8R,M,,,,,
I.TWSMALODATE,I,,"ICONV(TWSMALODATE,'D')",,Date of WSMALO reading,8R,S,,,,,
I.TWSMALODATEREG,I,,"ICONV(TWSMALODATEREG,'D')",,Reg. Date of WSMALO reading,8R,S,,,,,
I.TWSVADATE,I,,"ICONV(TWSVADATE,'D')",,Date of WSVA reading,8R,S,,,,,
I.TWSVADATEREG,I,,"ICONV(TWSVADATEREG,'D')",,Reg. Date of WSVA reading,8R,S,,,,,
I.TXTALSDATEREG,I,,"ICONV(TXTALSDATEREG,'D')",,Reg. Date of Xtals reading,8R,S,,,,,
I.TYANDATEREG,I,,"ICONV(TYANDATEREG,'D')",,Reg. Date of YAN reading,8R,S,,,,,
I.TYANDLAST3,I,,"ICONV(TYANDLAST3,'D')",,Last three YAN dates,8R,M,,,,,
I.TYEASTDATE,I,,"ICONV(TYEASTDATE,'D')",,Date of Yeast reading,8R,S,,,,,
I.TYEASTDATEREG,I,,"ICONV(TYEASTDATEREG,'D')",,Reg. Date of Yeast reading,8R,S,,,,,
I.TYEASTDLAST3,I,,"ICONV(TYEASTDLAST3,'D')",,Last three Yeast dates,8R,M,,,,,
I.TYSTDATE,I,,"ICONV(TYSTDATE,'D')",,Date of Yeast reading,8R,S,,,,,
I.TYSTDATEREG,I,,"ICONV(TYSTDATEREG,'D')",,Reg. Date of Yst reading,8R,S,,,,,
I.TYSTDLAST3,I,,"ICONV(TYSTDLAST3,'D')",,Last three YST (reading 58) dates,8R,M,,,,,
I.TZNDATEREG,I,,"ICONV(TZNDATEREG,'D')",,Reg. Date of Zn reading,8R,S,,,,,
I.WOODIN,I,,"ICONV(WOODIN,'D')",,Date when wood was inserted,8R,M,,,,,
ID.LEVEL,I,,"FIELD(@ID,'*',4);IF @1 = '' THEN 1 ELSE @1",,ID LEV,2R,S,,,,,
TANKID,I,,"IF INDEX(@ID,'SW*',1) THEN OCONV(@ID,'G1*2') ELSE FIELD(@ID,'*',2)",,,10L,S,,,,,
