# Grange file: ITEM.MSTR,source: winemaking.xlsm/IM,downloaded: 2019-11-28
Field Name,Type,Field No,Field Definition,Conversion Code,Column Heading,Output Format,Depth,Assoc,DESC,Key,Examples,Comment
RANGE.SORT.SEQ,I,,"TRANS(RANGE,RANGE.CODE,SORT.SEQ,'X')",,Sort Seq,3R,S,,Sort sequence,,,
RB.NAME,I,,"TRANS(BRAND,RANGE.BRAND.CODE,NAME,'X')",,BRAND NAME,20L,S,,,,,
RB.SORT.SEQ,I,,"TRANS(BRAND,RANGE.BRAND.CODE,SORT.SEQ,'X')",,Sort Seq,3R,S,,Sort sequence,,,
REORG.ID,I,,"SUBR(""*PZZZ101"",@ID)",,NEW ID,14L,S,,,,,
REPT.DATE,I,,"FIELD(@ID,'*',2)",D2/,ITEM.MSTR.REPT DATE NO.,8R,S,,ITEM.MSTR.REPT date,,,
REPT.PRODUCT,I,,"FIELD(@ID,'*',4)",,ITEM.MSTR.REPT PRODUCT,9L,S,,ITEM.MSTR.REPT file product code,,,
REPT.SEQ,I,,"FIELD(@ID,'*',1)",,ITEM.MSTR.REPT SEQ. NO.,6R,S,,ITEM.MSTR.REPT file seq. no.,,,
REPT.TYPE,I,,"FIELD(@ID,'*',5)",,ITEM.MSTR.REPT TYPE,1R,S,,ITEM.MSTR.REPT file type,,,
ROUT.COMP.SORT,I,,,,,,,,Sorting value for routing codes and their components,,,
ROUT.CORE,I,,"SUBR('*PSMI910',@ID,TYPE.CODE,'CORE')",,Routing core,5L,S,,First 5 chars. in routing code,,,
ROUT.PRODN.RATE,I,,"TRANS(ROUTINGS,ROUTING.NO,PRODN.RATE,""X"")",,ROUTING PRODN RATE,5R,S,,,,,
ROUT.SORT,I,,"SUBR('*PSMI910','',TYPE.CODE,'SORT')",,ROUT. COMP SORT,1R,S,,Sorting code for Routing codes and theirs components,,,
RP.DATE,I,,"FIELD(@ID,'*',2)",D2/,DATE,8R,S,,Date from .rept record,,,
RP.PRODNO,I,,"FIELD(@ID,'*',4)",,PRODNO,12R,S,,Product number in .rept file id,,,
RSYS.DEL.IM,I,,"TRANS(USA.DEL.ITEM.MSTR,@ID,PRODNAME,'X');IF @ THEN 1 ELSE 0",,RSYS DEL,5L,S,,,,,
SAGROUP,I,,"SUBR(""*PICZ001"",""SA"",GROUP.CODE,SIZE.CODE,RANGE.CODE)",,SA GRP,2R,,,Sales Analysis Group code (Category code),,,
SALEABLE.BW,I,,"@ID[6,1];LEN(@ID);IF @1 = '0' AND @2 < 8 THEN 'Y' ELSE ''",,SALE BULK WINE,1L,S,,Saleable bulk wine item,,,
SCAND.BUD,I,,"TRANS(PRODUCT.BUDGET,73:'*':@ID,TOT.CASES,'X')",MD00P,SCAND CASES,9R,S,,,,,
SCOST.DIFF,I,,SCOST.VAR - SCOST.TOT,MD40P,DIFFERENCE SCOST,10R,S,,DIFFERENCE BETWEEN SCOST.VAR - SCOST.TOT,,,
SCOST.TOT.DATE.B,I,,"IF @ID[1,1] = 'B' THEN SCOST.TOT.DATE ELSE TRANS(ITEM.MSTR,'B':@ID[2,6],SCOST.TOT.DATE,'X')",D2/,Std Tot Cost Date,8R,S,,Date of Last Standard Cost Total Update for base blend,,,
SCOST.TOT.VAL,I,,IF (INV.LEV = 'B' OR (INV.LEV = 'T' AND LEN.ID = 8 )) AND SCOST.TOT > 0 THEN SCOST.TOT ELSE '',MD40P,Value Per Litre,10R,S,,I-type Standard Cost Total Value,,,
SCOST.VAR.DATE.B,I,,"IF @ID[1,1] = 'B' THEN SCOST.VAR.DATE ELSE TRANS(ITEM.MSTR,'B':@ID[2,6],SCOST.VAR.DATE,'X')",D2/,Std Var Cost Date,8R,S,,Date of Last Standard Cost Variable Update for base blend,,,
SEQ.NO,I,,"FIELD(@ID,'*',1)",,,9R,S,,Field Extr. of Seq. No.,,,
SF.DOZ,I,,"SUBR(""*TOTAL.STOCK"",40)",,S/F STOCK,7R,M,,,,,
SHORT.NAME,I,,"SHORT.DESC ; IF @1 = '' THEN PRODNAME[1,15] ELSE @1",,Short Description,15L,S,,"Short description or long name[1,15]",,,
SID.DOZ,I,,"SUBR(""*TOTAL.STOCK"",30)",,I/D STOCK,7R,M,,,,,
SID.STOCK,I,,"SUBR(""*BRANCH.STOCK"",30)",,INT DIR STOCK,7R,M,BRANCH.STOC K,Interstate direct stock,,,
SIZE.NAME,I,,"TRANS(SIZE,SIZE.CODE,NAME,'X')",,SIZE NAME,8L,,,Size name,,,
SLOW.MOVING.VALUE,I,,"STOCKOH;YTDQTY;TRANS(SALES.DESCRIPTION,'MONTH',MONTH,'X');IF @ GE 7 THEN @-6 ELSE @+6;@*4.33;@2/@5;@1-(8*@);IF UNITCD = 'D' THEN ((@)*CURCOST) /12 ELSE (@) * CURCOST",MD00P,SLOW MOVING VALUE,10R,S,,Slow moving value,,,
SLOW.MOVING.VALUE1,I,,"STOCKOH;YTDQTY;TRANS(SALES.DESCRIPTION,'MONTH',MONTH,'X');IF @ GE 7 THEN @-6 ELSE @+6;@*4.33;@2/@5;@1-(1*@);IF UNITCD = 'D' THEN ((@)*CURCOST) /12 ELSE (@) * CURCOST",MD00P,SLOW MOVING VALUE,10R,S,,Slow moving value,,,
SLOW.MOVING.VALUE2,I,,"STOCKOH;YTDQTY;TRANS(SALES.DESCRIPTION,'MONTH',MONTH,'X');IF @ GE 7 THEN @-6 ELSE @+6;@*4.33;@2/@5;@1-(2*@);IF UNITCD = 'D' THEN ((@)*CURCOST) /12 ELSE (@) * CURCOST",MD00P,SLOW MOVING VALUE,10R,S,,Slow moving value,,,
SLOW.MOVING.VALUE3,I,,"STOCKOH;YTDQTY;TRANS(SALES.DESCRIPTION,'MONTH',MONTH,'X');IF @ GE 7 THEN @-6 ELSE @+6;@*4.33;@2/@5;@1-(3*@);IF UNITCD = 'D' THEN ((@)*CURCOST) /12 ELSE (@) * CURCOST",MD00P,SLOW MOVING VALUE,10R,S,,Slow moving value,,,
SLOW.MOVING.VALUE4,I,,"STOCKOH;YTDQTY;TRANS(SALES.DESCRIPTION,'MONTH',MONTH,'X');IF @ GE 7 THEN @-6 ELSE @+6;@*4.33;@2/@5;@1-(4*@);IF UNITCD = 'D' THEN ((@)*CURCOST) /12 ELSE (@) * CURCOST",MD00P,SLOW MOVING VALUE,10R,S,,Slow moving value,,,
SLOW.MOVING.VALUE5,I,,"STOCKOH;YTDQTY;TRANS(SALES.DESCRIPTION,'MONTH',MONTH,'X');IF @ GE 7 THEN @-6 ELSE @+6;@*4.33;@2/@5;@1-(5*@);IF UNITCD = 'D' THEN ((@)*CURCOST) /12 ELSE (@) * CURCOST",MD00P,SLOW MOVING VALUE,10R,S,,Slow moving value,,,
SLOW.MOVING.VALUE6,I,,"STOCKOH;YTDQTY;TRANS(SALES.DESCRIPTION,'MONTH',MONTH,'X');IF @ GE 7 THEN @-6 ELSE @+6;@*4.33;@2/@5;@1-(6*@);IF UNITCD = 'D' THEN ((@)*CURCOST) /12 ELSE (@) * CURCOST",MD00P,SLOW MOVING VALUE,10R,S,,Slow moving value,,,
SLOW.MOVING.VALUE7,I,,"STOCKOH;YTDQTY;TRANS(SALES.DESCRIPTION,'MONTH',MONTH,'X');IF @ GE 7 THEN @-6 ELSE @+6;@*4.33;@2/@5;@1-(7*@);IF UNITCD = 'D' THEN ((@)*CURCOST) /12 ELSE (@) * CURCOST",MD00P,SLOW MOVING VALUE,10R,S,,Slow moving value,,,
SLOW.MOVING.VALUE8,I,,"STOCKOH;YTDQTY;TRANS(SALES.DESCRIPTION,'MONTH',MONTH,'X');IF @ GE 7 THEN @-6 ELSE @+6;@*4.33;@2/@5;@1-(8*@);IF UNITCD = 'D' THEN ((@)*CURCOST) /12 ELSE (@) * CURCOST",MD00P,SLOW MOVING VALUE,10R,S,,Slow moving value,,,
SLOW.MOVING.VALUE9,I,,"STOCKOH;YTDQTY;TRANS(SALES.DESCRIPTION,'MONTH',MONTH,'X');IF @ GE 7 THEN @-6 ELSE @+6;@*4.33;@2/@5;@1-(9*@);IF UNITCD = 'D' THEN ((@)*CURCOST) /12 ELSE (@) * CURCOST",MD00P,SLOW MOVING VALUE,10R,S,,Slow moving value,,,
SPACE3,I,,'             ',,,3L,,,,,,
STATUS.ALTKEY,I,,"STATUS.CODE:""*"":NON.ACTIV",,STATUS.CODE ALT. KEY,5L,S,,Alternate key for STATUS.CODE,,,
STATUS.NAME,I,,"TRANS(STATCODE,STATUS.CODE,NAME,'X')",,STATUS NAME,25L,,,Status name,,,
STATUS.NAME13W,I,,"TRANS(STATCODE,STATUS.CODE,NAME,'X')[1,13]",,STATUS NAME,13L,,,Status name,,,
STAX.DESC,I,,"TRANS(STAX.GRP,SALES.TAX.CODE,DESCR,'X')",,STAX DESCRIPTION,25L,S,,Sales Tax Code Description,,,
STAX.RATE,I,,"TRANS(STAX.GRP,SALES.TAX.CODE,TAX,'X')",,STAX RATE,5R,S,,Sales Tax Rate,,,
STD.LITR.COST,I,,IF LIT.FAC > 0 THEN STDCOST/LIT.FAC ELSE STDCOST;IF UNITCD = 'D' THEN @/12 ELSE @,MD40P,STD LITRE COST,10R,S,,Standard litre cost,,,
STD.PALLET.WGHT,I,,"TRANS(DESCRIPTION,'PALLET.WGHT',1,'X') ;IF @1 = '' THEN 40 ELSE @1; WEIGHT*CTN.PALLET+ @2",MD20P,Standard Pallet Weight,6R,S,,Standard weight of a full pallet of product  (KG),,,
STD.STK.LOC.DESC,I,,"TRANS(STD.STK.LOCS,STD.STK.LOC,1,""X"")",,STD STK LOCATION,20L,S,,,,,
STD.UNIT.PALLET,I,,BOT.CART.SELL * CTN.PALLET,,Units Per Pallet,4R,S,,Standard units (bottles) per pallet,,,
STDCOST,I,,SCOST.TOT,MD40P,,12R,,,,,,
STOCK.ON.HAND,I,,"TRANS(I.MB.TANK,ITEM.CODE,'BLENDNO','X')",,Stock on Hand,5T,S,,Stock on Hand,,,
STOCK.VAL,I,,IF UNITCD = 'D' THEN ((STOCKOH)*CURCOST) /12 ELSE (STOCKOH) * CURCOST,MD00P,STOCK VALUE,10R,S,,,,,
STOCKNO,I,,ITEM.CODE,,,12L,,,,,,
STOCKOH,I,,"SUBR(""*STOCK.ONHAND"",'ALL')",,QTY O/H,8R,S,,,,,
STOCKOH.20,I,,"SUBR(""*STOCK.ONHAND"",'20')",,MELB QTY O/H,8R,S,,,,,
STOCKOH.21,I,,"SUBR(""*STOCK.ONHAND"",'21')",,SYD QTY O/H,8R,S,,,,,
STOCKOH.22,I,,"SUBR(""*STOCK.ONHAND"",'22')",,BRIS QTY O/H,8R,S,,,,,
STOCKOH.23,I,,"SUBR(""*STOCK.ONHAND"",'23')",,PERTH QTY O/H,8R,S,,,,,
STOCKOH.24,I,,"SUBR(""*STOCK.ONHAND"",'24')",,ADEL QTY O/H,8R,S,,,,,
STOCKOH.DOZ,I,,"SUBR(""*STOCK.ONHAND"",'ALL');IF UNITCD THEN @/12 ELSE @",MD10P,QTY O/H DOZ,8R,S,,,,,
STOCKOH.LTRS,I,,"SUBR(""*STOCK.ONHAND"",'ALL')*LIT.FAC",MD00P,QTY O/H LTRS,8R,S,,,,,
SUB.CODE,I,,"TRANS(ITEM.MSTR,PRODNO,GROUP.CODE,'X');TRANS(ITEM.MSTR,PRODNO,RANGE.CODE,'X');TRANS( ITEM.MSTR,PRODNO,SIZE.CODE,'X');SUBR(""*PICZ001"",""1"",@1,@3,@2);TRANS(MAJOR.GROUP,@,SU B.CODE,'X');IF BRAND.CODE = 42 THEN 54 ELSE @;IF BRAND.CODE = 43 THEN 55 ELSE @;IF BRAND.CODE = 90 THEN 56 ELSE @;IF BUS.UNIT = 1 THEN 0:@ ELSE IF BUS.UNIT = 2 THEN 1:@ ELSE 256",,SUB CODE,3L,,,G/L sub code,,,
SUB.CODE.DESC,I,,"TRANS(ITEM.MSTR,SUB.PRODUCT.LIST,PRODNAME,'X')",,Product Name,30L,M,CONS,,,,
SUB.CODE.O1,I,,"GROUP.CODE;TRANS(GROUP.FILE,@,MAJOR.GROUP,'X');TRANS(MAJOR.GROUP,@,SUB.CODE,'X');IF BRAND.CODE = 42 THEN 54 ELSE @;IF BRAND.CODE EQ 43 THEN 55 ELSE  @;IF BRAND.CODE EQ 90 THEN 56 ELSE @;IF BUS.UNIT = 1 THEN 0:@ ELSE IF BUS.UNIT = 2 THEN 1:@ ELSE 256",,SUB CODE,3L,,,G/L sub code,,,
SUB.CODE.TRADE,I,,"TRANS(ITEM.MSTR,SUB.PRODUCT.LIST,TRADE.GENERIC.CD,'X')",,Trade,3L,M,CONS,,,,
SUB.CODE.TRF.SYSTEM,I,,"TRANS(ITEM.MSTR,SUB.PRODUCT.LIST,TRF.SYSTEM,'X')",,Trf Sys,3L,M,CONS,,,,
SUB.NMBR,I,,"DCOUNT(SUB.PRODUCT.LIST,@VM)",,Nmbr,4R,S,,Number of minor codes in consolidation,,,
SUB.PRODUCTS,I,,"IF MAJOR.PRODUCT.CODE NE '' THEN (IF MAJOR.PRODUCT.CODE = @ID THEN SUB.PRODUCT.LIST ELSE TRANS(ITEM.MSTR,MAJOR.PRODUCT.CODE,SUB.PRODUCT.LIST,'X')) ELSE ''",,Related Products,14L,M,,,,,
SUB.PRODUCTS.DESC,I,,"TRANS(ITEM.MSTR,SUB.PRODUCTS,PRODNAME,'X')",,Product Name,40T,M,,,,,
SYD.DOZ,I,,"SUBR(""*TOTAL.STOCK"",21)",,SYD STOCK,7R,M,,,,,
SYD.LTRS,I,,"SUBR(""*BRANCH.LTRS"",21)",,SYD LTRS,7R,M,BRANCH.LTRS,Sydney litres,,,
SYD.LTRS.OH,I,,"SUBR(""*STOCK.ONHAND.LTRS"",21,LIT.FAC)",MD0,SYD LTRS OH,7R,M,BRANCH.LTRS,Sydney litres on hand,,,
SYD.STOCK,I,,"SUBR(""*BRANCH.STOCK"",02)",,SYD STOCK,7R,M,BRANCH.STOC K,Sydney litres,,,
SYD.TGT.LTRS,I,,"SUBR(""*BRANCH.TARGET.LTRS"",21)",,SYD LTRS,7R,M,BRANCH.TARG ET.LTRS,Sydney litres,,,
T.CODE.INV.LEV,I,,"IF TCODE # '' THEN TCODE[1,1] ELSE ''",,Inv Lev,1L,S,,Inventory Level for for T Codes used in DW.COSTS and DW.TCOSTS DEFUSE extractions,,,
TAS.LTRS,I,,"SUBR(""*BRANCH.LTRS"",29)",,TAS LTRS,7R,M,BRANCH.LTRS,Tasmania litres,,,
TAS.TGT.LTRS,I,,"SUBR(""*BRANCH.TARGET.LTRS"",29)",,TAS LTRS,7R,M,BRANCH.TARG ET.LTRS,Tasmania litres,,,
TAX.NAME,I,,"TRANS(STAX.GRP,S.TGP,DESCR,'X')",,Sales Tax Grp Name,20T,S,,Translate to STAX.GRP file for description,,,
TCODE,I,,"""T"":CODE[2,6]",,T Code,7L,S,,I-type to create T Blend Code from B Blend Code,,,
THIS.WH,I,,"TRANS(DESCRIPTION,'NEXTSEQ',26,'X'); IF @ LT 89 THEN IF SUM(SUBR(""!EQS"",W.H.INUSE,REUSE(TRANS(DESCRIPTION,'NEXTSEQ',26,'X')))) GT 0 THEN 'Y' ELSE 'N' ELSE IF SUM(SUBR(""!GTS"",W.H.INUSE,REUSE(88))) GT 0 THEN 'Y' ELSE 'N'",,THIS W/H FLAG,1L,S,,W.H.INUSE choosen by current branch,,,
TICHAR.1.7,I,,"@ID[7,1]",,TI CHAR 7,1L,S,,7th character of TI code,,,
TOT.COST.FRT,I,,SCOST.TOT + FRT.RATE.UNIT.INT,MD40P,#NAME?,8R,S,,,,,
TOTAL.ALLOC,I,,"20:@ID:@VM:21:@ID:@VM:22:@ID:@VM:23:@ID:@VM:24:@ID:@VM:26:@ID:@VM:29:@ID: @VM:90:@ID:@VM:46:@ID:@VM:70 ; SUM(TRANS(STOCK,@1,ALLOC.QTY,""X""));IF UNITCD='D' THEN ABS(INT(@/12)):':':MOD(@,12) ELSE @ ; IF @2 = 0 THEN '' ELSE IF @2 < 0 THEN '-':@ ELSE @",MD10P,Total Alloc,10R,S,,Total Allocated Dozens,,,
TOTAL.STK,I,,"SUBR(""*TOTAL.STK"")",,TOTAL MAKE DOZEN,9R,S,,National Stock from STOCK file in Dozens,,,
TOTAL.STOCK,I,,"SUBR(""*TOTAL.STOCK"",'ALL')",,CONS. STOCK,9R,S,,Total stock,,,
TOTAL.STOCK.OLD,I,,"SUBR(""*TOTAL.STOCK.OLD"",W.H.INUSE)",,CONS. STOCK OLD,9R,S,,Total stock,,,
TOTAL.STOCK.WH,I,,"SUBR(""*TOTAL.STOCK.WH"")",,CONS. STOCK USING WH.INUSE,9R,S,,Total stockusing W.H.INUSE,,,
TOTAL.UNALLOC,I,,"20:@ID:@VM:21:@ID:@VM:22:@ID:@VM:23:@ID:@VM:24:@ID:@VM:26:@ID:@VM:29:@ID: @VM:90:@ID:@VM:46:@ID:@VM:70; SUBR(""*STOCK.ONHAND"",""ALL"") - SUM(TRANS(STOCK,@1,ALLOC.QTY,""X""));IF UNITCD='D' THEN ABS(INT(@/12)):':':MOD(@,12) ELSE @ ; IF @2 = 0 THEN '' ELSE IF @2 < 0 THEN '-':@ ELSE @",,Total Unalloc,10R,S,,Total unallocated Dozens,,,
TR.VAL.LTR,I,,"SUBR(SUBR.PENBW:'PBWI1127','',TCODE); IF SCOST.TOT+0 > 0 THEN @1 ELSE ''",MD40P,Value Per Litre,10R,S,,Standard value per litre for Trade Blends,,,
TRADE.CAT.DESC,I,,"TRANS(TRADE.CATEGORY,TRADE.CAT,DESCRIPTION,'X')",,Trade Category,20L,S,,Trade Category description,,,
TRADE.GENERIC.NM,I,,"TRANS(GENERIC.FILE,TRADE.GENERIC.CD,NAME,'X')",,Generic Code Name,20T,S,,Translate to GENERIC.FILE for description,,,
TRADE.IND,I,,"TRANS(GENERIC.FILE,TRADE.GENERIC.CD,TRADE.IND,'X')",,Trade Ind,1L,S,,Translate to GENERIC.FILE for trade ind,,,
TYPE.ALTKEY,I,,"TYPE.CODE:""*"":NON.ACTIV",,TYPE.CODE ALT. KEY,5L,S,,Alternate key for TYPE.CODE,,,
TYPE.NAME,I,,"TRANS(TYPE.FILE,TYPE.CODE,NAME,'X')",,TYPE NAME,20L,,,Type name,,,
UDATE,I,,"FIELD(@ID,'*',2)",D2/,,9L,S,,Audit file update Date,,,
UK.BUD,I,,"TRANS(PRODUCT.BUDGET,71:'*':@ID,TOT.CASES,'X')",MD00P,UK BUD CASES,9R,S,,,,,
UKEUR.BUD,I,,UK.BUD + EUR.BUD,MD00P,UK & EUR CASES,9R,S,,,,,
VAL.LTR,I,,"IF (INV.LEV = 'B' OR INV.LEV = 'T') AND SCOST.TOT+0 = 0 THEN SUBR(SUBR.PENBW:'PBWI1127','',@ID) ELSE       SCOST.TOT",MD40P,Value Per Litre,10R,S,,Standard value per litre for base and trade blends,,,
VARDESC,I,,"SUBR(SUBR.PENDIST:'PICI1011',@ID,SHORT.DESC)",,Variant Description,30L,S,,Variant description,,,
VARIANT.DESC,I,,"TRANS(PRODUCT.VARIANT,@ID,VARIANT.DESC,'X')",,Variant Description,20L,M,VARIANT,"Variant Description, appended to short description for download to WMS.",,,
VARIANT.NUMBER,I,,"TRANS(PRODUCT.VARIANT,@ID,VARIANT.NUMBER,'X')",,Variant Number,2R,M,VARIANT,"Variant number, automatically assigned, starts at 1",,,
VINT.REL.DATE,I,,"TRANS(MAT.RELEASE,TRADE.GENERIC.CD:'*':VINTAGE.YEAR,RDATE,'X')",D2/,Vintage Release Date,8R,S,,Vintage Release Date,,,
VINTAGE.BASE,I,,VINTAGE.YEAR; IF @='' THEN 'NV*':GENERIC.CODE ELSE VINTAGE.YEAR:'*':GENERIC.CODE,,,8L,S,,,,,
VINTAGE.TRADE,I,,VINTAGE.YEAR; IF @='' THEN 'NV*':TRADE.GENERIC.CD ELSE VINTAGE.YEAR:'*':TRADE.GENERIC.CD,,,8L,S,,,,,
VINTAGE.YEAR,I,,"IF NUM(VINTAGE) THEN SUBR(""*PZZI364"",VINTAGE) ELSE ''",,Vint Year,4R,S,,Vintage Year (YYYY),,,
WDB.DATE.MAINT,I,,"IF VINTAGE = '' THEN 'NV' ELSE IF VINTAGE LT 50 THEN '20':VINTAGE ELSE '19':VINTAGE; IF TRADE.GENERIC.CD NE '' THEN @1:'*':TRADE.GENERIC.CD ELSE ''; TRANS(WINE.DB,@2,UPDATE.DATE,'X')",D2/,WDB DATE MAINTAINED,8L,S,,Key for WINE.DB file,,,
WEEKS.AVG.COVER,I,,"STOCKOH;YTDQTY;TRANS(SALES.DESCRIPTION,'MONTH',MONTH,'X');IF @ GE 7 THEN @-6 ELSE @+6;@*4.33;IF @2 THEN @1/(@2/@) ELSE 52",MD00P,WEEKS AVG. COVER,5R,S,,Weeks average stock cover,,,
WEEKS.AVG.SALES,I,,"YTDQTY;TRANS(SALES.DESCRIPTION,'MONTH',MONTH,'X');IF @ GE 7 THEN @-6 ELSE @+6;@*4.33;@1*LIT.FAC/@",MD00P,WEEKLY AVG. SALES,7R,S,,Weeks average sales,,,
WEIGHT.CHK,I,,WEIGHT+0,,WEIGHT,8R,S,,,,,
WEXP.LTRS.OH,I,,"SUBR(""*STOCK.ONHAND.LTRS"",98,LIT.FAC)",MD0,WOOD LTRS OH,7R,M,BRANCH.LTRS,Export litres on hand - Woodley,,,
WH.DESC.UK,I,,"TRANS(W.HOUSE,W.H.INUSE,NAME,'X')",,WAREHOUSE DESCRIPTION,30L,S,,Warehouse Description (UK),,,
WH.LIST,I,,"IF W.H.INUSE NE '' THEN CONVERT(@VM,' ',W.H.INUSE) ELSE ''",,USED IN W/H LIST,60L,S,,W/H LIST,,,
WH.NO,I,,"IF W.H.INUSE NE '' THEN COUNT(W.H.INUSE,@VM)+1 ELSE 0",MD00P,NO. OF W/H IN W.H.INUSE,5R,S,,NO. OF W/H ON W.H.INUSE,,,
WID.DOZ,I,,"SUBR(""*TOTAL.STOCK"",33)",,I/D STOCK,7R,M,,,,,
WINE.DB.KEY,I,,IF VINTAGE = '' THEN 'NV' ELSE IF VINTAGE LT 50 THEN '20':VINTAGE ELSE '19':VINTAGE; IF TRADE.GENERIC.CD NE '' THEN @1:'*':TRADE.GENERIC.CD ELSE '',,WINE.DB KEY,8L,S,,Key for WINE.DB file,,,
WINERY.NAME,I,,"TRANS(WINERY.FILE,WINERY.CODE,NAME,'X')",,Winery Name,30L,,,Winery Name,,,
WMS.PRODNAME,I,,"IF INDEX(@ID,'.',1) THEN VARDESC ELSE PRODNAME",,WMS Product Name,30L,S,,"Product name to be sent to WMS, includes special format for variants",,,
WMS.STD.QC.DAYS,I,,IF STD.QC.DAYS # '' THEN STD.QC.DAYS ELSE CAT.STD.QC.DAYS ;IF @1 # '' THEN @1 ELSE 0,,WMS QC Days,2R,S,,Standard QC days to be sent to WMS. Use Item Master if there otherwise use GROUP.FILE (category).,,,
WS.PRICE.INT,I,,"TRANS(DESCRIPTION,'CURRENT.BRANCH',1,'X');TRANS(PRICE,@:'*':@ID,CURRENT.PRICE,'X') ; @2 * BOT.CART.SELL+ 0",MD20P,W/S PRICE,8R,S,,,,,
YTD.LITRES,I,,"FIELD(SUBR(""*YTD.BRANCH.LTRS"",'ALL'),@VM,1)",,YTD SALES LTRS,7R,S,,,,,
YTDACT$,I,,SUBR('*YTDACT$'),MD00P,YTD ACT $,7R,,,YTD Actual $,,,
YTDGP,I,,SUBR('*YTDGP'),MD00P,YTD GP $,7R,,,YTD GP $,,,
YTDLTRS,I,,SUBR('*YTDLTRS'),MD00P,YTD LTRS,7R,,,YTD LITRES,,,
YTDQTY,I,,"SUBR(""*STOCK.SALES"",'ALL')",MD00P,YTD SALES,7R,S,,YTD sales,,,
@,PH,,PRODNAME,,,,,,,,,
@ENTRO,PH,,PRODNAME.DISPLAY MAJOR.PRODUCT BEST.DIRECT,,,,,,,,,
BRANCH.LTRS,PH,,MELB.LTRS SYD.LTRS BRIS.LTRS PERTH.LTRS ADEL.LTRS TAS.LTRS DOM.LTRS,,,,,,,,,
BRANCH.STOCK,PH,,DOZ.LTRS.WKS NAT.STOCK MELB.STOCK SYD.STOCK BRIS.STOCK PERTH.STOCK ADEL.STOCK SID.STOCK EXP.STOCK ALL.STOCK,,,,,,,,,
BRANCH.TARGET.LTRS,PH,,MELB.TGT.LTRS SYD.TGT.LTRS BRIS.TGT.LTRS PERTH.TGT.LTRS ADEL.TGT.LTRS TAS.TGT.LTRS DOM.TGT.LTRS,,,,,,,,,
LST.COST,PH,,LAST.COST.PUR LAST.COST.DATE,,,,,,,,,
PENF.PLAN,PH,,BY MAJOR.GROUP.NEW BY BUS.UNIT1.SORT.SEQ BY BUS.UNIT1 BY BRAND.SORT.SEQ BY BRAND.CODE BY RANGE.SORT.SEQ BY RANGE.CODE BY GROUP.SORT.SEQ BY GROUP.CODE BY TYPE.CODE BY PROD.CODE BY SIZE.CODE BY PRODNO,,,,,,Penfold Plan Sort Sequence,,,
PENF.PLAN.UK,PH,,BY BRAND.SORT.SEQ BY BRAND.CODE BY RANGE.SORT.SEQ BY RANGE.CODE BY MAJOR.GROUP.NEW BY GROUP.SORT.SEQ BY GROUP.CODE BY PROD.CODE BY PRODNO,,,,,,"""PENFOLDS PLAN"" Sequence",,,
PRICES,PH,,PCODE PRICE,,,,,,,,,
PVCU010.TEST,PH,,SCOST.VAR SCOST.VAR.DATE SCOST.TOT SCOST.TOT.DATE FCOST.VAR FCOST.TOT,,,,,,,,,
@EMPTY.NULL,X,,,,,,,,,,,
